program,rewrite_id,dataset,variant,run,relation,rel_runtime_ms,rel_load_ms,rel_save_ms,rel_num_tuples,rel_source
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,27,T1,0.05,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,27,T2,0.032,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,27,edge,,0.198,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,27,result_bounded_negation,0.051,,0.2,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,28,T1,0.034,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,28,T2,0.029,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,28,edge,,0.15,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,28,result_bounded_negation,0.045,,0.114,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,29,T1,0.034,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,29,T2,0.029,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,29,edge,,0.161,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,29,result_bounded_negation,0.046,,0.118,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,3,T1,0.04,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,3,T2,0.032,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,3,edge,,0.204,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,3,result_bounded_negation,0.051,,0.264,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,30,T1,0.032,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,30,T2,0.028,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,30,edge,,0.141,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,30,result_bounded_negation,0.042,,0.104,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,4,T1,0.046,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,4,T2,0.04,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,4,edge,,0.172,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,4,result_bounded_negation,0.073,,0.179,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,5,T1,0.032,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,5,T2,0.027,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,5,edge,,0.222,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,5,result_bounded_negation,0.041,,0.109,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,6,T1,0.034,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,6,T2,0.029,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,6,edge,,0.182,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,6,result_bounded_negation,0.046,,0.118,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,7,T1,0.074,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,7,T2,0.065,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,7,edge,,0.327,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,7,result_bounded_negation,0.098,,0.269,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,8,T1,0.072,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,8,T2,0.062,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,8,edge,,0.31,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,8,result_bounded_negation,0.096,,0.218,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,9,T1,0.056,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,9,T2,0.054,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,9,edge,,0.256,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,noopt,9,result_bounded_negation,0.06,,0.169,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,1,T1,0.029,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,1,T2,0.025,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,1,edge,,0.141,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,1,result_bounded_negation,0.041,,0.096,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,10,T1,0.043,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,10,T2,0.038,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,10,edge,,0.192,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,10,result_bounded_negation,0.059,,0.133,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,11,T1,0.036,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,11,T2,0.03,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,11,edge,,0.163,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,11,result_bounded_negation,0.049,,0.157,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,12,T1,0.03,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,12,T2,0.03,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,12,edge,,0.135,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,12,result_bounded_negation,0.064,,0.123,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,13,T1,0.031,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,13,T2,0.029,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,13,edge,,0.142,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,13,result_bounded_negation,0.041,,0.135,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,14,T1,0.038,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,14,T2,0.027,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,14,edge,,0.263,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,14,result_bounded_negation,0.039,,0.124,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,15,T1,0.137,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,15,T2,0.08,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,15,edge,,0.425,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,15,result_bounded_negation,0.119,,0.317,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,16,T1,0.032,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,16,T2,0.027,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,16,edge,,0.143,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,16,result_bounded_negation,0.041,,0.124,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,17,T1,0.072,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,17,T2,0.062,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,17,edge,,0.307,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,17,result_bounded_negation,0.095,,0.306,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,18,T1,0.068,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,18,T2,0.061,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,18,edge,,0.346,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,18,result_bounded_negation,0.091,,0.227,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,19,T1,0.029,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,19,T2,0.025,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,19,edge,,0.136,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,19,result_bounded_negation,0.037,,0.095,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,2,T1,0.105,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,2,T2,0.089,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,2,edge,,0.368,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,2,result_bounded_negation,0.142,,0.26,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,20,T1,0.029,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,20,T2,0.025,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,20,edge,,0.162,,50,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,20,result_bounded_negation,0.042,,0.098,23,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,21,T1,0.033,,,31,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,50nodes_0p02density,std,21,T2,0.028,,,36,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
